おた	1852	1852	5540	オタ
おた	1852	1852	5625	ヲタ
おとげー	1842	1842	5832	音ゲー
がちむち	1932	1932	6339	ガチムチ
きめー	2590	2590	7512	キメー
きゃぷ	1842	1842	6227	キャプ
くそげー	1842	1842	5630	クソゲー
こら	1852	1852	5714	コラ
ごっつ	12	12	5013	ごっつ
さいこー	2590	2590	3674	サイコー
しょぼーん	1932	1932	6757	ショボーン
じゃんきー	1932	1932	5523	ジャンキー
すまそ	2590	2590	4794	スマソ
たま	1999	1999	3160	たま
たん	1999	1999	3046	たん
ちっく	2027	2027	1300	チック
つい	1852	1852	5898	ツイ
てきとー	1932	1932	4607	テキトー
でふぉ	1932	1932	5119	デフォ
とほほ	1932	1932	5916	トホホ
ぬこ	1852	1852	6193	ぬこ
ねたばれ	1842	1842	4610	ネタバレ
のし	2590	2590	4019	ノシ
ばばあ	1852	1852	5516	ババア
ぱち	1852	1852	6015	パチ
ふるぼっこ	1842	1842	6111	フルボッコ
ぶさ	1852	1852	6623	ブサ
へたれ	1932	1932	6320	へたれ
へたれ	1932	1932	5381	ヘタレ
まんせー	2590	2590	5224	マンセー
めちゃ	12	12	4534	メチャ
やばす	2590	2590	5923	ヤバス
やん	1999	1999	3108	やん
ろり	1932	1932	5424	ロリ
