あさん	1925	1925	5922	牙山
あっくじょんどん	1925	1925	6549	狎鴎亭洞
あっくじょんどん	1925	1925	8234	狎鷗亭洞
いちょん	1925	1925	6075	利川
いで	1925	1925	6007	梨大
いむじんがん	1925	1925	6225	臨津江
うぃじょんぶ	1925	1925	5814	議政府
うぉんじゅ	1925	1925	5713	原州
うるちろ	1925	1925	5392	乙支路
かんびょん	1925	1925	6891	江辺
かんふぁど	1925	1925	5752	江華島
きょぼ	1921	1921	5641	教保
きょんじゅ	1925	1925	5329	慶州
きょんひ	1921	1921	5742	慶煕
きょんぶ	1921	1921	5290	京釜
くぁちょん	1925	1925	6567	果川
くぁんじんぐ	1925	1925	6398	広津区
くんふー	1852	1852	6936	功夫
こじぇ	1925	1925	5946	巨済
こじぇど	1925	1925	6105	巨済島
こちゃん	1925	1925	6508	高敞
こんじゅ	1925	1925	5746	公州
さむそん	1925	1925	5419	三成
さむちょく	1925	1925	6281	三陟
さんあむどん	1925	1925	6175	上岩洞
しふん	1925	1925	5960	始興
しらぎ	1925	1925	5300	新羅
しるら	1925	1925	5614	新羅
しんだんどん	1925	1925	6720	新堂洞
しんら	1925	1925	5312	新羅
せじょんの	1925	1925	6734	世宗路
そぎぽ	1925	1925	5830	西帰浦
そごんどん	1925	1925	6684	小公洞
そちょ	1925	1925	5796	瑞草
そちょぐ	1925	1925	5883	瑞草区
そっくらむ	1921	1921	5893	石窟庵
そでむん	1925	1925	5689	西大門
そでむんぐ	1925	1925	6468	西大門区
そみょん	1925	1925	5260	西面
そらくさん	1921	1921	5826	雪岳山
そんぎゅんぐぁん	1921	1921	4900	成均館
そんぶく	1925	1925	5671	城北
ちゃむしる	1925	1925	6545	蚕室
ちゅんじゅ	1925	1925	5829	忠州
ちゅんちょんど	1925	1925	5948	忠清道
ちゅんぶく	1925	1925	6042	忠北
ちょげさ	1921	1921	7322	曹渓寺
ちょるらなむど	1925	1925	7172	全羅南道
ちょんじゅ	1925	1925	6532	清州
ちょんなむ	1925	1925	5907	全南
ちょんにゃんに	1925	1925	6056	清涼里
ちょんの	1925	1925	5709	鐘路
ちょんぶく	1925	1925	5605	全北
ちょんわで	1925	1925	5600	青瓦台
てべく	1925	1925	5661	太白
とぅさん	1925	1925	7161	斗山
とんでむんぐ	1925	1925	6643	東大門区
とんね	1925	1925	6155	東莱
とんね	1925	1925	6694	東萊
とんよん	1925	1925	5812	統営
なじゅ	1925	1925	6156	羅州
なむでむん	1925	1925	6464	南大門
なむぽどん	1925	1925	5666	南浦洞
なんでむん	1925	1925	6362	南大門
なんでむんしじゃん	1921	1921	5191	南大門市場
のんさん	1925	1925	6140	論山
はぷちょん	1925	1925	6391	陜川
はるらさん	1921	1921	5459	漢拏山
はんがん	1925	1925	4887	漢江
はんなむどん	1925	1925	5592	漢南洞
はんやん	1925	1925	5126	漢陽
ぴょんちゃん	1925	1925	4940	平昌
ぶんだん	1925	1925	5752	盆唐
ぷちょん	1925	1925	6597	富川
ぷっかんさん	1921	1921	5704	北漢山
ぷるぐくさ	1921	1921	6050	仏国寺
ぷんだん	1925	1925	6231	盆唐
へいんさ	1921	1921	5889	海印寺
へうんで	1925	1925	5367	海雲台
へふぁ	1925	1925	6335	恵化
ほんいく	1921	1921	5475	弘益
ほんちょん	1925	1925	6637	洪川
ぽはん	1925	1925	5758	浦項
みりゃん	1925	1925	5856	密陽
むんぎょん	1925	1925	6140	聞慶
もくとん	1925	1925	6106	木洞
やんやん	1925	1925	6312	襄陽
よくさむどん	1925	1925	6632	駅三洞
よじゅ	1925	1925	6392	驪州
よんいん	1925	1925	5521	龍仁
よんさんぐ	1925	1925	5924	龍山区
よんじょんど	1925	1925	6421	永宗島
よんどぅんぽ	1925	1925	5357	永登浦
よんなむ	1925	1925	6556	嶺南
よんぴょん	1925	1925	7688	延坪
よんぴょんど	1925	1925	6050	延坪島
わんしむに	1925	1925	6213	往十里
