おなな	2600	2045	6454	お七
おひゃく	2600	2054	6218	お百
おまん	2600	2046	5842	お万
おろく	2600	2045	6032	お六
かくいち	2613	2045	5005	各一
けいに	2599	2045	5848	軽二
げんはち	2599	2045	7262	現八
ざいご	2599	2045	6151	在五
しょうきゅう	2617	2045	4702	小九
しょうなな	2617	2045	6301	小七
しんいち	2621	2045	3269	新一
しんさん	2621	2045	5809	新三
しんはち	2621	2045	5248	新八
じゅうに	2599	2045	7031	重二
じゅんいち	2599	2045	5784	準一
じょじゅう	2599	2050	7025	助十
じょはち	2599	2045	6635	助八
じょろく	2599	2045	6072	助六
ぜんはち	2608	2045	5110	全八
ぜんはち	2611	2045	5885	前八
そういち	2599	2045	5966	双一
そういち	2599	2045	6055	総一
だいいち	2605	2045	2808	代一
だいいち	2615	2045	5689	大一
だいさん	2615	2045	5736	大三
だいなな	2615	2045	5777	大七
だいに	2605	2045	2742	代二
だいに	2615	2045	6063	大二
だいはち	2615	2045	5443	大八
ちゅうなな	2599	2045	6895	中七
ちょくなな	2599	2045	6456	直七
はつきゅう	2610	2045	5870	初九
はつろく	2610	2045	5661	初六
はんなな	2599	2045	6792	半七
ふじゅう	2604	2050	4799	不十
ふに	2604	2045	5451	不二
むに	2626	2045	4811	無二
