あっね	1851	1851	8051	アッネ
いえろ	1851	1851	7680	イエロ
おぱーい	1851	1851	8208	オパーイ
かんちょー	1851	1851	7333	カンチョー
がちむち	1851	1851	6893	ガチムチ
がちんこ	1851	1851	6511	ガチンコ
くずにーと	1851	1851	7990	クズニート
くそびっち	1851	1851	7511	クソビッチ
くっさい	1851	1851	7993	クッサイ
さきゅ	1851	1851	8112	サキュ
しこりてぃ	1851	1851	8164	シコリティ
しょた	1851	1851	6436	ショタ
すけべ	1851	1851	6689	スケベ
すそが	1851	1851	7899	スソガ
つぇつぃーりあ	1851	1851	7949	ツェツィーリア
どすけべ	1851	1851	7463	ドスケベ
どや	1851	1851	6492	ドヤ
べあはっぐ	1851	1851	8029	ベアハッグ
ぼいん	1851	1851	7299	ボイン
まよひが	1851	1851	8080	マヨヒガ
みずち	1851	1851	9327	ミヅチ
みづち	1851	1851	8176	ミヅチ
ゆちょん	1851	1851	6566	ユチョン
るえか	1929	1929	6044	ルエカ
れいぴすと	1851	1851	8109	レイピスト
