あさん	1924	1924	5901	牙山
あっくじょんどん	1924	1924	6491	狎鴎亭洞
あっくじょんどん	1924	1924	8178	狎鷗亭洞
いちょん	1924	1924	6058	利川
いで	1924	1924	6004	梨大
いむじんがん	1924	1924	6181	臨津江
うぃじょんぶ	1924	1924	5844	議政府
うぉんじゅ	1924	1924	5700	原州
うるちろ	1924	1924	5424	乙支路
かんびょん	1924	1924	6822	江辺
かんふぁど	1924	1924	5731	江華島
きょぼ	1920	1920	5686	教保
きょんじゅ	1924	1924	5297	慶州
きょんひ	1920	1920	5714	慶煕
きょんぶ	1920	1920	5309	京釜
くぁちょん	1924	1924	6484	果川
くぁんじんぐ	1924	1924	6317	広津区
くんふー	1851	1851	6872	功夫
こじぇ	1924	1924	5855	巨済
こじぇど	1924	1924	6017	巨済島
こちゃん	1924	1924	6449	高敞
こんじゅ	1924	1924	5736	公州
さむそん	1924	1924	5407	三成
さむちょく	1924	1924	6193	三陟
さんあむどん	1924	1924	6145	上岩洞
しふん	1924	1924	5918	始興
しらぎ	1924	1924	5240	新羅
しるら	1924	1924	5554	新羅
しんだんどん	1924	1924	6743	新堂洞
しんら	1924	1924	5252	新羅
せじょんの	1924	1924	6716	世宗路
そぎぽ	1924	1924	5643	西帰浦
そごんどん	1924	1924	6608	小公洞
そちょ	1924	1924	5585	瑞草
そちょぐ	1924	1924	5836	瑞草区
そっくらむ	1920	1920	5882	石窟庵
そでむん	1924	1924	5642	西大門
そでむんぐ	1924	1924	6412	西大門区
そみょん	1924	1924	5209	西面
そらくさん	1920	1920	5751	雪岳山
そんぎゅんぐぁん	1920	1920	4855	成均館
そんぶく	1924	1924	5725	城北
ちゃむしる	1924	1924	6534	蚕室
ちゅんじゅ	1924	1924	5783	忠州
ちゅんちょんど	1924	1924	5937	忠清道
ちゅんぶく	1924	1924	5990	忠北
ちょげさ	1920	1920	7311	曹渓寺
ちょるらなむど	1924	1924	7144	全羅南道
ちょんじゅ	1924	1924	6482	清州
ちょんなむ	1924	1924	5902	全南
ちょんにゃんに	1924	1924	6059	清涼里
ちょんの	1924	1924	5733	鐘路
ちょんぶく	1924	1924	5639	全北
ちょんわで	1924	1924	5560	青瓦台
てべく	1924	1924	5683	太白
とぅさん	1924	1924	7233	斗山
とんでむんぐ	1924	1924	6616	東大門区
とんね	1924	1924	6065	東莱
とんね	1924	1924	6623	東萊
とんよん	1924	1924	5751	統営
なじゅ	1924	1924	6086	羅州
なむでむん	1924	1924	6468	南大門
なむぽどん	1924	1924	5584	南浦洞
なんでむん	1924	1924	6366	南大門
なんでむんしじゃん	1920	1920	5199	南大門市場
のんさん	1924	1924	6105	論山
はぷちょん	1924	1924	6426	陜川
はるらさん	1920	1920	5417	漢拏山
はんがん	1924	1924	4832	漢江
はんなむどん	1924	1924	5704	漢南洞
はんやん	1924	1924	5063	漢陽
ぴょんちゃん	1924	1924	5117	平昌
ぶんだん	1924	1924	5718	盆唐
ぷちょん	1924	1924	6585	富川
ぷっかんさん	1920	1920	5675	北漢山
ぷるぐくさ	1920	1920	6032	仏国寺
ぷんだん	1924	1924	6197	盆唐
へいんさ	1920	1920	5862	海印寺
へうんで	1924	1924	5266	海雲台
へふぁ	1924	1924	6305	恵化
ほんいく	1920	1920	5461	弘益
ほんちょん	1924	1924	6603	洪川
ぽはん	1924	1924	5770	浦項
みりゃん	1924	1924	5823	密陽
むんぎょん	1924	1924	6053	聞慶
もくとん	1924	1924	6079	木洞
やんやん	1924	1924	6219	襄陽
よくさむどん	1924	1924	6618	駅三洞
よじゅ	1924	1924	6291	驪州
よんいん	1924	1924	5463	龍仁
よんさんぐ	1924	1924	5833	龍山区
よんじょんど	1924	1924	6345	永宗島
よんどぅんぽ	1924	1924	5352	永登浦
よんなむ	1924	1924	6597	嶺南
よんぴょん	1924	1924	7823	延坪
よんぴょんど	1924	1924	6149	延坪島
わんしむに	1924	1924	6233	往十里
