あそん	841	841	7592	游ん
あつまっ	841	841	8605	蒐まっ
あつまり	842	842	9194	湊まり
あてろ	666	666	10980	當てろ
あらきゃ	2406	2406	8613	疏きゃ
あわせれ	645	645	11781	并せれ
あわせろ	666	666	10980	并せろ
あわれみ	842	842	9488	怜れみ
いえろ	666	666	10980	瘉えろ
うえろ	666	666	10980	蒔えろ
うごきゃ	721	721	9229	蕩きゃ
うごけ	720	720	7302	蕩け
うごけ	722	722	10380	蕩け
うずめよ	673	673	7747	填めよ
うずめよ	687	687	7739	填めよ
うずめれ	645	645	8079	填めれ
うつくしかっ	2469	2469	11721	娃しかっ
うつくしけりゃ	2461	2461	8431	娃しけりゃ
うときゃ	2406	2406	8613	疏きゃ
うるおそ	838	838	7742	濡そ
うるおっ	825	825	13099	濕っ
うるおっ	825	825	7729	濡っ
うれえろ	666	666	10980	戚えろ
うれえろ	666	666	10980	邑えろ
おえろ	666	666	10980	卆えろ
おえろ	666	666	10980	卒えろ
おおきけりゃ	2401	2401	8957	倬きけりゃ
おかさ	839	839	8480	奸さ
おかし	842	842	8474	奸し
おかせ	833	833	7792	奸せ
おかせ	836	836	7226	奸せ
おこっ	841	841	7125	勃っ
おこりゃ	834	834	9963	勃りゃ
おこれ	833	833	11795	勃れ
おこれ	836	836	11373	勃れ
おこん	835	835	6619	勃ん
おこん	840	840	10828	勃ん
おさえろ	666	666	10980	厭えろ
おさえろ	666	666	10980	圧えろ
おさえろ	666	666	10980	按えろ
おしえろ	666	666	7526	訓えろ
おぼえろ	666	666	7526	覺えろ
かえろ	838	838	11890	囘えろ
かぎっ	841	841	9947	畫っ
かしこう	2442	2442	10965	俐う
かぞえろ	666	666	7526	數えろ
かたかろ	2432	2432	9552	渊かろ
かま	839	839	8723	咥ま
かまえろ	666	666	10980	冓えろ
かみゃ	834	834	9963	咥みゃ
かむ	837	837	9320	咥む
かり	842	842	7516	猟り
かるう	2442	2442	7510	佻う
かんがえろ	666	666	7526	稽えろ
きざせ	833	833	11795	萠せ
きざせ	836	836	11373	萠せ
きまっ	841	841	8237	决まっ
きまり	842	842	8515	决まり
きめろ	666	666	7526	决めろ
きらめけ	720	720	6931	燦めけ
きらめけ	722	722	5929	燦めけ
くずし	842	842	7308	堕し
くずす	837	837	7932	堕す
くずれ	694	694	9389	堕れ
くずれ	701	701	9049	堕れ
くずれりゃ	652	652	9451	堕れりゃ
くずれる	680	680	9503	堕れる
くずれれ	645	645	11781	堕れれ
くずれろ	666	666	10980	堕れろ
くらきゃ	2406	2406	8613	昏きゃ
くらきゃ	2406	2406	8613	矇きゃ
くらくっ	2452	2452	9260	昏くっ
くらくっ	2452	2452	13060	矇くっ
くらけりゃ	2401	2401	8957	沌けりゃ
くらけりゃ	2401	2401	8957	瞹けりゃ
くらけりゃ	2401	2401	8957	矇けりゃ
くらべろ	666	666	10980	竸べろ
くわえ	694	694	5181	咥え
くわえ	701	701	4854	咥え
くわえりゃ	652	652	5024	咥えりゃ
くわえれ	645	645	5795	咥えれ
くわえろ	666	666	4539	咥えろ
くわえん	659	659	5580	咥えん
こいしかっ	2469	2469	11721	戀しかっ
こえ	804	804	7466	戀え
こえ	809	809	10459	戀え
こたえろ	666	666	10980	対えろ
こたえろ	666	666	10980	應えろ
こなそ	838	838	6169	熟そ
こなれ	694	694	7714	熟れ
こなれ	701	701	6655	熟れ
こなれりゃ	652	652	9490	熟れりゃ
こなれれ	645	645	6705	熟れれ
こめ	833	833	11795	篭め
こめ	836	836	11373	篭め
こらえれ	645	645	11781	堪らえれ
こらえろ	666	666	10980	堪らえろ
さえろ	666	666	10980	冱えろ
さえろ	666	666	10980	沍えろ
さかえろ	666	666	10658	榮えろ
さぐん	835	835	10419	摸ん
さぐん	840	840	10828	摸ん
さわがしかっ	2469	2469	8266	騷しかっ
さわがしく	2470	2470	7486	騷しく
さわがしけりゃ	2461	2461	8431	騷しけりゃ
さわがしゅぅ	2468	2468	9317	騷しゅぅ
