あいがえし	1851	1851	10290	愛返し
あいき	1841	1841	6046	合気
あいじゅう	1851	1851	7348	愛銃
あいぞめ	1841	1841	6233	藍染め
あいたち	1851	1851	8736	愛たち
あいだて	1851	1851	8241	藍建て
あいもり	1851	1851	7487	合盛り
あいゆえ	1851	1851	6806	愛ゆえ
あおあか	1851	1851	6724	青赤
あおい	1923	1923	4262	蒼井
あおがみ	1851	1851	6605	青髪
あおがり	1851	1851	8001	青刈り
あおぎり	1851	1851	7766	青切り
あおくび	1851	1851	7189	青首
あおぐろ	1851	1851	6585	青黒
あおしろ	1851	1851	6561	青白
あおじ	1851	1851	6259	青字
あおじし	1851	1851	7083	青獅子
あおずかい	1851	1851	10016	青使い
あおちゃ	1851	1851	8025	青茶
あおづかい	1851	1851	8865	青使い
あおぬり	1851	1851	8230	青塗り
あおばな	1851	1851	7658	青花
あおめ	1931	1931	6723	青め
あおやき	1851	1851	7364	青焼き
あおより	1851	1851	8006	青寄り
あかいぬ	1851	1851	6353	赤犬
あかいも	1851	1851	8178	赤芋
あかいれ	1841	1841	7380	赤入れ
あかかい	1851	1851	7867	垢買い
あかがねざいく	1851	1851	8282	銅細工
あかがわら	1851	1851	6722	赤瓦
あかごと	1851	1851	8264	垢ごと
あかしとり	1851	1851	8818	証取り
あかじし	1851	1851	7251	赤獅子
あかじるし	1851	1851	7308	赤印
あかず	1851	1851	6831	赤酢
あかずかい	1851	1851	10243	赤使い
あかずれ	1851	1851	11418	赤連れ
あかせん	1851	1851	8814	赤セン
あかぞめ	1851	1851	9032	赤染め
あかぞろい	1851	1851	9330	赤揃い
あかたて	1851	1851	9959	赤たて
あかたん	1851	1851	6604	赤単
あかだし	1851	1851	7868	赤出し
あかつき	1851	1851	6358	暁月
あかつばき	1851	1851	8187	赤椿
あかづかい	1851	1851	9092	赤使い
あかづれ	1851	1851	10267	赤連れ
あかとり	1851	1851	8637	垢取り
あかどう	1923	1923	5555	赤胴
あかどおり	1851	1851	9836	赤通り
あかどり	1851	1851	7162	赤鶏
あかなべ	1851	1851	7268	銅鍋
あかにく	1851	1851	6652	赤肉
あかぬり	1851	1851	8988	赤塗り
あかねこ	1851	1851	6703	赤猫
あかねぞめ	1851	1851	8103	茜染め
あかばな	1851	1851	6894	赤花
あかぶた	1851	1851	7536	赤豚
あかまき	1851	1851	8314	赤巻き
あかみみ	1851	1851	7264	赤耳
あかめ	1931	1931	6557	赤め
あかめ	1851	1851	7427	赤眼
