おいも	1851	1851	5895	お芋
おいろなおし	1841	1841	6906	お色直し
おかいもの	1841	1841	5207	お買い物
おかお	1851	1851	4788	お顔
おきゅう	1841	1841	5821	お灸
おきょう	1841	1841	5587	お経
おくいぞめ	1841	1841	6122	お食い初め
おけしょう	1841	1841	6345	お化粧
おこめ	1851	1851	4605	お米
おさけ	1851	1851	4167	お酒
おさら	1851	1851	4909	お皿
おしお	1851	1851	6086	お塩
おしごと	1841	1841	5096	お仕事
おしはらい	1841	1841	4530	お支払い
おしゅうじ	1841	1841	6770	お習字
おしょうゆ	1851	1851	6007	お醤油
おしょうゆ	1851	1851	8163	お醬油
おしょくじ	1841	1841	5286	お食事
おしり	1851	1851	4650	お尻
おしる	1851	1851	6812	お汁
おしるこ	1851	1851	6605	お汁粉
おすいもの	1851	1851	6097	お吸い物
おすし	1851	1851	5140	お寿司
おすまい	1851	1851	4383	お住まい
おせいぼ	1841	1841	5803	お歳暮
おせき	1851	1851	5340	お席
おせっきょう	1841	1841	6906	お説教
おせんたく	1841	1841	6223	お洗濯
おせんべい	1851	1851	6439	お煎餅
おそうしき	1841	1841	5390	お葬式
おそうじ	1841	1841	5428	お掃除
おそろい	1931	1931	4825	お揃い
おぞうに	1851	1851	5872	お雑煮
おちゅうげん	1841	1841	6092	お中元
おつきみ	1841	1841	5676	お月見
おつけもの	1851	1851	6078	お漬物
おつや	1841	1841	7217	お通夜
おつゆ	1851	1851	6582	お汁
おてあらい	1851	1851	5874	お手洗い
おてがみ	1851	1851	5344	お手紙
おでんわ	1841	1841	4011	お電話
おとどけ	1841	1841	3648	お届け
おなまえ	1851	1851	4678	お名前
おにく	1851	1851	4583	お肉
おにわ	1851	1851	5052	お庭
おはか	1851	1851	4781	お墓
おはし	1851	1851	5599	お箸
おはな	1841	1841	7710	お華
おはなみ	1841	1841	5723	お花見
おひがん	1851	1851	5903	お彼岸
おふ	1851	1851	6662	お麩
おふとん	1851	1851	5850	お布団
おふろ	1851	1851	4282	お風呂
おへんじ	1841	1841	5611	お返事
おべんとう	1851	1851	4420	お弁当
おまめ	1851	1851	6316	お豆
おまもり	1851	1851	5094	お守り
おみあい	1841	1841	5807	お見合い
おみず	1851	1851	5145	お水
おみせ	1851	1851	3467	お店
おみまい	1841	1841	6031	お見舞い
おみやげ	1851	1851	4332	お土産
おみやまいり	1841	1841	5685	お宮参り
おもち	1851	1851	5290	お餅
おやさい	1851	1851	5456	お野菜
おりょうり	1841	1841	4880	お料理
おわん	1851	1851	5826	お椀
