あいしーゆー	1841	1841	10048	ICU
あいほー	1841	1841	9312	AIHO
あな	1851	1851	9826	ANA
あんたっく	1841	1841	9934	UNTAC
いどー	1841	1841	10744	IDO
いまじか	1851	1851	9319	IMAGICA
えいず	1851	1851	8861	AIDS
えいぺっく	1841	1841	9817	APEC
えすおーえす	1841	1841	9569	SOS
えぬてぃーてぃー	1841	1841	10539	NTT
えむあいえす	1841	1841	9831	MIS
えるいーでぃー	1841	1841	10050	LED
えるえすあい	1841	1841	10293	LSI
おねすと	1851	1851	9191	HONEST
おぺっく	1841	1841	9648	OPEC
おむろん	1920	1920	14248	OMRON
おーいーえむ	1841	1841	10230	OEM
がお	1851	1851	12123	GAO
きゃんびー	1841	1841	9234	CanBe
ざーど	1929	1929	7853	ZARD
しんぽ	1851	1851	9900	SHINPO
じゃいか	1841	1841	9150	JICA
じゃす	1851	1851	9756	JAS
そにー	1920	1920	10916	SONY
ちゃら	1851	1851	9257	CHARA
ちょーや	1851	1851	8719	CHOYA
てぷこ	1841	1841	11107	TEPCO
とーとー	1841	1841	9202	TOTO
とーわ	1920	1920	8496	TOWA
なう	1851	1851	10668	NOW
なると	1851	1851	8295	NARUTO
ぱーてぃー	1841	2653	7134	Party
ひおき	1841	1841	11380	HIOKI
びざ	1851	1851	9819	VISA
ふぃふぁ	1841	1841	9405	FIFA
ふぉーかす	1841	1841	5786	FOCUS
ぶいあいぴー	1841	1841	10381	VIP
ゆあさ	1923	1923	8117	YUASA
ゆい	1922	1922	9298	YUI
ゆーえすえー	1841	1841	9621	USA
りお	1922	1922	9942	Rio
わいるど	1931	1931	5314	WILD
